Sample,genome,Read Count,Mean,covered_fraction,Length
3000m1000m,A4500m50m.157,1664,0.043730177,0.017678956,3106179
3000m1000m,A4500m500m.201,105953,6.8892303,0.8365796,2166866
3000m1000m,A3000m3000m.183,3956,0.24241969,0.12673622,2026232
3000m1000m,A4500m4000m.143,23402,0.7121635,0.30390847,4398614
3000m1000m,A4500m2000m.221,106990,3.8650582,0.9049857,3847244
3000m1000m,A4000m50m.188,389,0.029514747,0.010868562,585450
3000m1000m,R4500m150m.194,1341,0.055511907,9.973106e-4,1626374
3000m1000m,A4500m150m.67,77994,2.8388155,0.13994521,2704237
3000m1000m,A4500m150m.151,423,0.0054294853,0.0023302867,2961009
3000m1000m,A4500m4000m.222,10849,0.3640588,0.12419964,3547144
3000m1000m,A4000m150m.155,947,0.047079634,0.019988032,1915096
3000m1000m,A3000m2000m.131,41393,2.265938,0.38109538,2073620
3000m1000m,A4500m4000m.55,30720,1.36766,0.5171755,3066282
3000m1000m,A3000m50m.184,899,0.02450598,0.007441477,1928515
3000m1000m,A3500m3000m.62,3233,0.21273693,0.11186881,1680522
3000m1000m,R3000m3000m.18,527,0.008138483,0.0032577594,2891558
3000m1000m,R3000m2000m.241,147295,20.774696,0.99639237,990397
3000m1000m,A3000m3000m.233,665018,34.503983,0.96400577,2731216
3000m1000m,A3000m3000m.252,2576,0.04843931,0.028320154,4185394
3000m1000m,A3500m3000m.144,61048,3.1949172,0.72010076,2419235
3000m1000m,A4500m2000m.80,27029,2.247599,0.7569863,1687794
3000m1000m,A500m50m.52,207,0.017922627,0.0056636506,544172
3000m1000m,A4500m150m.42,2420,0.114350244,0.032412343,2038606
3000m1000m,A3000m2000m.145,682017,25.543053,0.9905026,3733435
3000m1000m,A4500m1000m.86,467780,11.764225,0.9930285,5592662
3000m1000m,A3000m2000m.235,147952,4.199918,0.9087763,4920903
3000m1000m,A4500m3000m.300,67214,1.4459882,0.60358757,6347114
3000m1000m,R4500m500m.143,55790,4.608286,0.87575907,1695705
3000m1000m,A3000m150m.164,1199,0.040865675,0.009303515,2554196
3000m1000m,R3000m3000m.38,153628,5.0591135,0.85742235,4249761
3000m1000m,R4500m4000m.183,1842,0.03349858,0.008827279,2745240
3000m1000m,A3500m3000m.235,12138,0.8358034,0.2823478,2003182
3000m1000m,A3500m50m.25,4652,0.1472021,0.021873187,1606076
3000m1000m,A4500m4000m.37,3986,0.16292495,0.029878253,1760779
3000m1000m,R4500m500m.91,40043,1.338897,0.5189541,3815299
3000m1000m,R4500m3000m.336,77822,7.7569003,0.9365609,1351565
3000m1000m,A4500m3000m.175,95679,3.9743717,0.85430115,3219127
3000m1000m,A3000m50m.329,4848,0.053083718,0.017784845,4984581
3000m1000m,A3000m1000m.212,534417,16.9896,0.99956053,4473711
3000m1000m,A3000m50m.94,389,0.020800827,0.0071878457,773528
3000m1000m,A4500m4000m.93,18210,0.6882267,0.26051405,2633616
3000m1000m,A4500m3000m.218,17039,0.7260476,0.3485508,3010118
3000m1000m,A4500m150m.213,797,0.03309259,0.007141026,2091016
3000m1000m,A4000m2000m.68,21582,2.9021692,0.7484314,1043910
3000m1000m,A4500m500m.34,4227,0.31993717,0.041180793,1299295
3000m1000m,A4500m4000m.12,223126,11.907029,0.91495496,2523521
3000m1000m,A3000m1000m.39,214403,8.127601,0.9995568,3745157
3000m1000m,A4500m50m.186,50,0.001401456,3.988884e-4,1441506
3000m1000m,R3000m500m.167,10591,0.81977785,0.30005842,1437510
3000m1000m,A4500m4000m.298,146818,13.858316,0.94581527,1365717
3000m1000m,A3500m150m.329,7905,0.6938007,0.032565664,592618
3000m1000m,R4500m4000m.82,2011,0.027691724,0.0116932895,4073362
3000m1000m,A3000m3000m.123,198549,5.428516,0.92659163,5123927
3000m1000m,A4500m3000m.15,3313,0.13570417,0.060379997,2325588
3000m1000m,A4000m150m.2,20514,1.7486886,0.44222525,1427985
3000m1000m,R3000m150m.175,126,0.0063724276,0.0037356138,1221486
3000m1000m,R4500m4000m.197,4107,0.178591,0.07092183,1761404
3000m1000m,A4500m150m.115,557,0.021636637,0.007959609,1129955
3000m1000m,A4500m500m.239,70647,4.8890805,0.87011087,1997234
3000m1000m,A3000m150m.268,6009,0.2870617,0.16111986,2521359
3000m1000m,A4500m4000m.173,15875,0.9113699,0.31824908,1767650
3000m1000m,R4000m1000m.180,342921,19.397638,0.9939341,2515209
3000m1000m,A4000m1000m.116,1061552,90.34773,0.99520135,1683189
3000m1000m,A4000m3000m.151,67458,1.7773237,0.6092652,5169414
3000m1000m,A3000m2000m.177,152798,39.503563,0.99334025,528247
3000m1000m,A4000m1000m.126,1294785,199.16386,0.99383223,886548
3000m1000m,A3000m50m.267,415,0.013158937,0.0048212013,1391147
3000m1000m,A3000m50m.107,409,0.014382853,0.0061594304,1353859
3000m1000m,A4500m50m.41,138,0.0049265689999999996,0.0018536379,970524
3000m1000m,A3000m50m.223,421,0.011423739,0.004986113,1715966
3000m1000m,R4000m50m.71,71,0.0024200347,0.0017346409,1755983
3000m1000m,R4500m150m.161,529,0.05630463,0.03672577,1073987
3000m1000m,A3000m50m.146,7625,0.2534306,0.018052787,2199605
3000m1000m,A500m50m.175,1133,0.01760924,0.008910673,4568791
3000m1000m,A500m50m.177,7481,0.612966,0.34452963,1707531
3000m1000m,A3000m500m.160,28214,2.840782,0.7913563,1362270
3000m1000m,A4500m500m.78,74966,3.9631624,0.7690952,2689329
3000m1000m,A3500m50m.277,1903,0.044878196,0.017191421,1706956
3000m1000m,A3000m3000m.267,14836,1.5926849,0.4618365,1223119
3000m1000m,A500m50m.140,54002,0.035070464,0.009975934,3698701
3000m1000m,R4000m3000m.131,13434,0.9505131,0.099476136,1399974
3000m1000m,A4500m4000m.248,2356,0.05068308,0.019459669,3841895
3000m1000m,R4500m150m.41,1597,0.043866795,0.0033731668,2458817
3000m1000m,R4500m2000m.161,35711,2.594046,0.70226794,1893911
3000m1000m,A4500m3000m.216,14652,0.5953149,0.21350904,2462973
3000m1000m,A3000m150m.137,30093,1.0905364,0.35835573,3234995
3000m1000m,A3000m3000m.220,18088,0.39973167,0.10586236,5180321
3000m1000m,A4500m3000m.146,56071,2.1984353,0.7610077,3530478
3000m1000m,A4500m500m.241,3637,0.1434108,0.08168938,2889176
3000m1000m,R4000m50m.111,581,0.026491215,0.0137157915,1703365
3000m1000m,A4500m150m.358,1009,0.09889693,0.048535645,1228870
3000m1000m,A4500m150m.274,4125,0.13341957,0.031205038,3119913
3000m1000m,R3500m50m.244,725,0.037832264,0.00200272,1447032
3000m1000m,A4500m150m.257,2773,0.046242952,0.024804048,5513092
3000m1000m,A4500m1000m.152,348281,30.96101,0.99897707,1567053
3000m1000m,A500m50m.259,10707,0.15559596,0.010597271,3388042
3000m1000m,A500m150m.184,8497,0.54064256,0.16549669,1632220
3000m1000m,A3000m50m.149,15272,0.45235494,0.07249761,2102166
3000m1000m,A4500m2000m.143,27149,1.626337,0.5666232,2345947
3000m1000m,A4500m4000m.163,84314,1.7038058,0.2927901,5077258
3000m1000m,A4500m4000m.223,1303,0.046990972,0.012136107,2021818
3000m1000m,A4000m150m.224,16306,0.82201636,0.13934319,1971205
3000m1000m,A4000m50m.112,449,0.016140647,0.00480698,1059917
3000m1000m,A4500m2000m.116,243032,15.056369,0.98919827,2217055
3000m1000m,A4500m500m.21,18013,1.0534399,0.31546605,2245202
3000m1000m,A3000m3000m.206,18920,0.68384147,0.31199706,3601271
3000m1000m,A3000m2000m.118,64379,5.6962466,0.9002949,1500615
3000m1000m,A3000m3000m.141,5537,0.1823093,0.030200334,2822088
3000m1000m,A4500m500m.107,54501,1.3618027,0.4766703,5188366
3000m1000m,R3000m50m.337,694,0.021660207,0.009290601,2544507
3000m1000m,A4500m150m.127,9313,0.36583096,0.109179236,2791703
3000m1000m,R3500m1000m.51,313851,23.298141,0.99031216,1905693
3000m1000m,A3000m2000m.227,49250,2.1038783,0.64011705,3327671
3000m1000m,R4000m150m.228,415136,0.41129342,0.16527846,4271361
3000m1000m,A4500m4000m.315,47229,1.8106674,0.41223285,2858450
3000m1000m,A4500m1000m.124,85835,8.739525,0.9350354,1292904
3000m1000m,A500m50m.123,5186,0.21318339,0.04147578,1696484
3000m1000m,A4000m2000m.8,16271,1.3316634,0.35590047,1511299
3000m1000m,A3500m150m.66,6287,0.274661,0.048252095,2057320
3000m1000m,A3000m2000m.80,75079,6.702847,0.5310218,1437749
3000m1000m,A4500m4000m.205,4117,0.34647867,0.15183888,1378797
3000m1000m,R3500m50m.286,183,0.0040571713,9.722681e-4,1571583
3000m1000m,R4000m1000m.232,648317,27.65494,0.99958324,3299421
3000m1000m,A4500m1000m.195,162600,15.39894,0.995189,1445028
3000m1000m,A3000m500m.219,151457,7.119002,0.52121544,2649931
3000m1000m,A4500m150m.230,10395,0.5831959,0.28793383,2363550
3000m1000m,A3500m150m.170,21195,1.2176778,0.5139878,2281669
3000m1000m,A3500m50m.251,301,0.008386442,0.001597714,1378845
3000m1000m,A3500m3000m.274,67922,1.6732587,0.65906423,5537612
3000m1000m,A3000m50m.170,963,0.020620251,0.0064686853,2000561
3000m1000m,R500m50m.112,20356,1.2654577,0.054001093,1835111
3000m1000m,A4500m3000m.203,20088,1.0177271,0.456865,2757808
3000m1000m,A3000m3000m.113,3398,0.18652613,0.09126144,2360537
3000m1000m,R4500m4000m.6,14557,0.3307771,0.10275239,5049508
3000m1000m,A3000m50m.246,246,0.01403354,0.0045120926,978925
3000m1000m,A4500m150m.281,1403,0.062258735,0.019847848,2303877
3000m1000m,A4500m500m.135,12514,0.9198828,0.25478664,1602321
3000m1000m,A3000m50m.76,1054,0.039331965,0.024007484,2602605
3000m1000m,A3000m50m.153,876,0.029532693,0.008408473,1269077
3000m1000m,R500m500m.98,8040,0.82058114,0.06595557,553418
3000m1000m,A4500m4000m.233,1702,0.10709766,0.04833482,1620302
3000m1000m,A4500m4000m.91,4956199,276.4372,0.962513,2549900
3000m1000m,A4500m4000m.156,21865,0.43570563,0.23098543,6341140
3000m1000m,A3500m1000m.139,641131,17.895784,0.9941423,5096190
3000m1000m,A3000m150m.17,13545,1.2532326,0.12118082,807405
3000m1000m,A3000m2000m.214,2468,0.1970568,0.038721137,845094
3000m1000m,A4500m2000m.214,32409,3.5787826,0.81500864,1279811
3000m1000m,A4500m2000m.155,24266,1.1216445,0.50131005,3009363
3000m1000m,A4500m50m.278,1036,0.009893691,0.0037795831,4872495
3000m1000m,A3500m3000m.205,304134,16.744421,0.7056181,2469146
3000m1000m,A4500m1000m.13,135907,7.413845,0.9374527,2648891
3000m1000m,A4500m150m.231,793,0.02819634,0.006017114,1586641
3000m1000m,R3500m150m.221,189651,23.856428,0.7494261,1130070
3000m1000m,A3500m150m.334,61295,2.1617143,0.6000217,3918770
3000m1000m,R500m50m.94,172184,11.520745,0.90541196,2045840
3000m1000m,R3500m50m.246,101,0.0027069966,0.0014153856,1214510
3000m1000m,R4500m3000m.235,26898,2.958712,0.842167,1270444
3000m1000m,A4500m1000m.154,716693,67.2306,0.98987234,1474279
3000m1000m,A3500m150m.315,100255,5.844812,0.41725034,2154045
3000m1000m,A3000m150m.330,6061,0.13153213,0.044227567,4232383
3000m1000m,A3000m1000m.52,343828,18.384577,0.9997251,2648535
3000m1000m,R4000m50m.115,885,0.015624879,0.0037383637,2157896
3000m1000m,A3500m50m.161,724,0.048088606,0.028052446,1404120
3000m1000m,A4500m500m.35,5159,0.31364605,0.092193805,1366350
3000m1000m,A4500m4000m.273,2906,1.0286274,0.36263683,358535
3000m1000m,A4500m4000m.238,23696,1.1080475,0.4785224,2926584
3000m1000m,A4500m50m.251,70090,0.19317919,0.047226023,13210217
3000m1000m,A4500m1000m.207,641618,57.355045,0.9944767,1585275
3000m1000m,A4500m150m.263,1858,0.062503606,0.02684566,3042652
3000m1000m,A3500m50m.173,1781,0.063901715,0.019791659,2350283
3000m1000m,A4000m2000m.222,949395,91.596466,0.99237937,1463528
3000m1000m,A3000m150m.22,363589,17.420584,0.7602494,2898783
3000m1000m,A500m500m.30,278381,22.470562,0.9632184,1796495
3000m1000m,R4000m3000m.146,59540,5.7601786,0.13016541,1203292
3000m1000m,A4500m500m.155,38872,1.6812524,0.5112711,3100752
3000m1000m,A3000m150m.86,10711,0.30105588,0.13759154,4179421
3000m1000m,A4500m50m.215,206,0.010031622,0.006177918,1559425
3000m1000m,R4000m150m.142,134,0.005857849,0.0021979162,770730
3000m1000m,A3000m50m.79,247,0.0078829825,0.0021587636,1886265
3000m1000m,A3000m2000m.279,65056,3.671669,0.87930757,2442954
3000m1000m,A4500m4000m.215,6245,0.22657605,0.077257626,2778703
3000m1000m,R500m150m.207,1973,0.19507411,0.079345986,1086583
3000m1000m,R4500m2000m.74,937262,53.61052,0.9975528,2499610
3000m1000m,A3500m150m.205,718,0.073822655,0.036215115,983153
3000m1000m,A4500m50m.69,363,0.008137114,0.0034600506,1895637
3000m1000m,A3000m2000m.64,134046,5.6652207,0.91567,3343851
3000m1000m,A3500m1000m.132,70480,5.2708087,0.96235245,1856138
3000m1000m,A3000m50m.277,1962,0.06772647,0.014208215,1423613
3000m1000m,A4500m3000m.284,24508,0.88159144,0.41939762,3688688
3000m1000m,A4000m150m.257,10767,0.43715832,0.02906231,2225907
3000m1000m,R4500m500m.131,112911,4.150171,0.9194934,3787688
3000m1000m,A3500m50m.265,598,0.017320303,0.0053230994,1494618
3000m1000m,A3000m50m.317,678,0.024582338,0.009302808,1340778
3000m1000m,R3500m3000m.36,1309,0.10986275,0.05914964,1046380
3000m1000m,A3000m2000m.213,449093,14.773542,0.983581,4290220
3000m1000m,R3000m3000m.264,3735,0.29611787,0.08050972,1134037
3000m1000m,A4500m150m.253,1311,0.0652261,0.02249131,1830796
3000m1000m,R4000m1000m.46,121850,9.79504,0.9812227,1759412
3000m1000m,A3500m150m.75,7053,0.100912355,0.031708144,6375239
3000m1000m,A3500m2000m.38,198848,4.125006,0.90741026,5253347
3000m1000m,A3000m2000m.141,261465,19.444407000000002,0.98154545,1871786
3000m1000m,A3000m50m.53,1953,0.16043943,0.10393961,1685065
3000m1000m,A4000m1000m.43,12928,6.013635,0.9236022,291841
3000m1000m,A4500m500m.62,48134,1.7787887,0.32307854,2780720
3000m1000m,A4500m2000m.233,71538,2.4649603,0.6604717,3900729
3000m1000m,A3000m500m.12,193241,38.140224,0.9775562,725368
3000m1000m,A4000m150m.111,716,0.042657733,0.019682249,1274143
3000m1000m,A3000m50m.256,1468,0.038374767,0.010301257,1547384
3000m1000m,R3000m3000m.65,821826,27.847395,0.9979086,4119726
3000m1000m,R500m50m.165,1885,0.0309729,0.016023425,3889992
3000m1000m,A4500m150m.172,2711,0.13631415,0.016307577,1390090
3000m1000m,A3000m2000m.303,22396,2.1349323,0.72414976,1439096
3000m1000m,A4000m500m.88,360398,26.469894,0.9424862,1934685
3000m1000m,A4500m3000m.152,3261,0.14426303,0.053750798,2848181
3000m1000m,A500m150m.163,337589,43.67243,0.8069291,1071368
3000m1000m,A4000m3000m.188,957607,258.78986,0.9963079,491047
3000m1000m,R4500m50m.1,162,0.0033466935,0.0010969994,1851414
3000m1000m,R3000m3000m.135,20536,1.1567385,0.4650467,2493369
3000m1000m,A3500m3000m.113,2943,0.18592137,0.108533375,1956412
3000m1000m,A3500m1000m.117,345810,26.14472,0.9880581,1749219
3000m1000m,R500m150m.185,15498,1.67559,0.52556324,1241371
3000m1000m,A3500m150m.137,4366,0.20940232,0.052613355,2079320
3000m1000m,A500m50m.23,7428,0.1991416,0.0621495,2472699
3000m1000m,A3000m1000m.12,397411,22.081224,0.99919575,2566406
3000m1000m,R3000m50m.56,309,0.0057817404,0.0017609169,2500402
3000m1000m,A500m500m.46,61590,7.2432075,0.9012951,1199363
3000m1000m,A4000m150m.109,317920,52.13006,0.8896695,873412
3000m1000m,A4000m150m.263,9631,0.38396537,0.09128358,2907456
3000m1000m,A4500m50m.62,1119,0.05122847,0.008213639,1139568
3000m1000m,A4000m50m.209,1209,0.02692826,0.009158724,2511376
3000m1000m,A3500m50m.164,349,0.013004296,0.0036355976,1125262
3000m1000m,A3000m3000m.130,6671,0.12618673,0.06574658,5541246
3000m1000m,R4500m4000m.69,205,0.009416202,0.004657842,1264534
3000m1000m,A3000m50m.122,124,0.006118633,0.003240873,1237938
3000m1000m,A4500m150m.54,598,0.018391842,0.0036393437,1759658
3000m1000m,R500m150m.100,152064,24.122341,0.92705554,876146
3000m1000m,A4500m4000m.291,45412,0.7661426,0.27732515,6572693
3000m1000m,A3000m150m.132,575,0.02236232,0.0065586474,1045185
3000m1000m,A4000m500m.24,20388,1.7952422,0.5458703,1446699
3000m1000m,A4500m3000m.45,109220,4.7513943,0.9144298,3222768
3000m1000m,R3000m150m.184,13083,0.59388393,0.28143665,2933040
3000m1000m,A4500m150m.205,488,0.015982302,0.0077235409999999996,1803059
3000m1000m,A4500m150m.128,33110,1.3457655,0.15341571,2242932
3000m1000m,A4500m500m.255,33537,1.5427006,0.47125828,2241951
3000m1000m,A4500m150m.136,3866,0.14767967,0.04185667,3142056
3000m1000m,A3000m150m.249,2459,0.05517435,0.022769153,3533289
3000m1000m,R4500m3000m.10,23040,1.089323,0.5067152,2758818
3000m1000m,A4500m4000m.301,1787,0.05599519,0.016130034,1724175
3000m1000m,R3500m50m.211,173,0.0039941655,0.0013272873,1973951
3000m1000m,R3000m3000m.46,52635,1.8381113,0.6921914,3945381
3000m1000m,A4000m1000m.86,84769,5.4487224,0.94627243,2250874
3000m1000m,A4500m4000m.231,27524,3.2908726,0.6123829,955092
3000m1000m,A3000m150m.48,4304,0.16383527,0.07828673,2495340
3000m1000m,A4500m50m.149,480,0.012512468,0.005795996,2462562
3000m1000m,A3000m500m.46,88391,4.1405582,0.7793044,2748206
3000m1000m,A3000m50m.320,1341,0.028850965,0.0026506074,3037417
3000m1000m,A3500m50m.209,386,0.013111536,0.008300089,1866727
3000m1000m,A500m50m.283,162,0.007022061,0.003950309,1874790
3000m1000m,A4000m1000m.133,497708,38.95719,0.99804187,1793042
3000m1000m,A3500m50m.149,4753,0.2096752,0.024218548,1275221
3000m1000m,A500m500m.86,92272,10.482544,0.8093276,1176872
3000m1000m,A4500m4000m.79,24932,1.3647985,0.45575067,2335007
3000m1000m,R4000m2000m.12,823791,43.650394,0.9975959,2668357
3000m1000m,A4000m150m.241,9402,0.14403044,0.041173447,1073726
3000m1000m,A4500m150m.184,32290,1.9533317,0.431625,2241543
3000m1000m,A4500m150m.314,2028193,117.131645,0.9680497,2463202
3000m1000m,A3000m3000m.136,2739,0.36378852,0.20235074,1050567
3000m1000m,A4500m3000m.3,184325,7.268819,0.93551326,3565353
3000m1000m,A3500m1000m.140,1256470,106.32584,0.99784887,1707462
3000m1000m,A3500m1000m.192,189087,19.990871,0.99132025,1306834
3000m1000m,A500m50m.90,2649,0.11796456,0.073742166,2320165
3000m1000m,A4500m150m.343,13637,0.38034648,0.19058347,4779869
3000m1000m,A4000m150m.240,4462,0.06490463,0.027876582,5847740
3000m1000m,A4500m2000m.313,8378,0.11801236,0.013306734,6757706
3000m1000m,A4500m4000m.239,1410,0.050871376,0.024154633,2885906
3000m1000m,A3000m3000m.239,6977,0.08042679,0.035308756,4946280
3000m1000m,A3000m500m.289,591786,54.695667,0.97344345,1550052
3000m1000m,A4500m150m.212,3070,0.04160636,0.015110441,5805787
3000m1000m,A3000m2000m.165,201403,5.6350293,0.88847995,4689981
3000m1000m,R4000m50m.216,47,0.0022848193,0.0010695198,1055614
3000m1000m,R4500m150m.60,796,0.056951117,0.012120391,1092209
3000m1000m,A3500m1000m.167,483906,57.92922,0.99665594,1191069
3000m1000m,A4500m3000m.12,12671,0.57727695,0.15216705,2088619
3000m1000m,A4500m2000m.286,7067,0.4626996,0.2335211,2166211
3000m1000m,A4500m4000m.331,5020,0.18773837,0.100471936,2637433
3000m1000m,A4500m150m.179,7692,0.1970941,0.051913336,3711031
3000m1000m,A4500m3000m.307,24696,0.9247893,0.19893359,3137610
3000m1000m,R4500m4000m.110,4106,0.09366842,0.05144318,1561276
3000m1000m,A4500m3000m.21,91550,7.433732,0.77332217,1341675
3000m1000m,A4500m500m.219,7062,0.60498124,0.17425725,1311429
3000m1000m,A4500m4000m.59,1190,0.019721925,0.009015005,2703049
3000m1000m,A3500m150m.95,7759,0.20246598,0.04346143,2883223
3000m1000m,A3000m500m.199,72214,7.6664495,0.9109594,1320488
3000m1000m,A4500m150m.211,2864,0.06998608,0.0028315084,1595616
3000m1000m,A500m500m.114,111793,18.58839,0.96591705,851247
3000m1000m,A4500m50m.236,7492,0.19885588,0.07338545,3598520
3000m1000m,A3000m50m.212,720,0.024192676,0.010150237,1591884
3000m1000m,R4000m1000m.12,384467,28.654139,0.9891197,1886071
3000m1000m,R4500m3000m.199,12162,0.5239804,0.2767631,2871528
3000m1000m,A3500m3000m.137,35594,1.9740013,0.6921372,2415274
3000m1000m,A500m150m.233,4998,0.32315663,0.039926104,1375441
3000m1000m,A3000m500m.80,53131,1.8149033,0.19013944,3979290
3000m1000m,R4500m3000m.278,7582,0.31517863,0.17810805,2930401
3000m1000m,R3500m2000m.12,1021818,41.300392,0.9966224,3494447
3000m1000m,A4500m150m.33,875,0.041901864,0.012166026,1680746
3000m1000m,A4500m3000m.282,1621,0.08010491,0.03477004,2057317
3000m1000m,A3500m3000m.131,4008,0.093959846,0.008912105,3801571
3000m1000m,A3000m500m.221,1004,0.087574884,0.04566059,1170309
3000m1000m,A3000m150m.57,4196,0.31951272,0.1012053,1555966
3000m1000m,A3000m1000m.45,122587,15.347301,0.9994027,1155181
3000m1000m,A3500m1000m.202,1498834,57.649,0.9985781,3685894
3000m1000m,A4500m150m.188,374,0.020081189,0.003668817,1265258
3000m1000m,A4500m2000m.47,61368,2.76885,0.5820285,3127747
3000m1000m,A3000m3000m.145,2598,0.121319644,0.07678062,2356402
3000m1000m,A3000m3000m.102,36184,0.8406445,0.40579394,5857202
3000m1000m,A4500m4000m.287,893074,82.81423,0.972398,1524020
3000m1000m,A3500m150m.97,938,0.13488802,0.02448331,607230
3000m1000m,A4500m4000m.53,3789,0.18257616,0.08354558,2063221
3000m1000m,A4000m3000m.128,58843,6.4043593,0.86814857,1221147
3000m1000m,A4000m150m.166,82,0.0023936739,0.001378152,1692121
3000m1000m,A500m50m.212,322,0.016287988,0.009358213,1313926
3000m1000m,A4000m150m.270,3958541,242.24615,0.9423404,2368346
3000m1000m,A4000m1000m.192,243156,25.159096,0.99941874,1359113
3000m1000m,A500m150m.147,2733,0.11721426,0.036604505,1819011
3000m1000m,R3500m2000m.54,197875,38.14905,0.99514455,646077
3000m1000m,A3000m500m.104,36627,1.0888786,0.3105926,4279033
3000m1000m,A500m50m.151,35331,1.0153679,0.39777938,4401528
3000m1000m,A4500m4000m.32,15682,0.33531034,0.15518413,5274096
3000m1000m,R3500m2000m.39,1324300,166.47795,0.9996351,1131816
3000m1000m,R3000m50m.18,69,0.0036348717,0.0019862633,1495270
3000m1000m,A3000m50m.353,1199,0.017002856,0.0047668735,1592868
3000m1000m,A3000m50m.133,745,0.009226048,0.002864663,4093326
3000m1000m,A3000m150m.16,1598,0.122053824,0.040364664,918650
3000m1000m,A3000m2000m.105,40836,6.724322,0.7729074,864656
3000m1000m,A4000m500m.83,91477,6.2100496,0.91436636,2080479
3000m1000m,A3500m150m.157,662,0.03124798,0.010540424,1828010
3000m1000m,A4000m50m.5,2082,0.13839343,0.09063232,1841043
3000m1000m,A4500m150m.267,1494,0.07248308,0.020114983,1660255
3000m1000m,A500m50m.144,1385,0.04346389,0.02699059,2791269
3000m1000m,R4000m50m.116,629,0.059450854,0.039964672,1380169
